"name_old","name_new","class_old","class_new","value_old","value_new","missings","recodes"
"V042037K","V042037K","factor","factor","5. Not coded","5. Not coded","",""
"V042037K","V042037K","factor","factor",".",".","",""
"V042037M","V042037M","factor","factor","0. NA","0. NA","",""
"V042037M","V042037M","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037M","V042037M","factor","factor","5. Not coded","5. Not coded","",""
"V042037M","V042037M","factor","factor",".",".","",""
"V042037N","V042037N","factor","factor","0. NA","0. NA","",""
"V042037N","V042037N","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037N","V042037N","factor","factor","5. Not coded","5. Not coded","",""
"V042037N","V042037N","factor","factor",".",".","",""
"V042037P","V042037P","factor","factor","0. NA","0. NA","",""
"V042037P","V042037P","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037P","V042037P","factor","factor","5. Not coded","5. Not coded","",""
"V042037P","V042037P","factor","factor",".",".","",""
"V042037Q","V042037Q","factor","factor","0. NA","0. NA","",""
"V042037Q","V042037Q","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037Q","V042037Q","factor","factor","5. Not coded","5. Not coded","",""
"V042037Q","V042037Q","factor","factor",".",".","",""
"V042037R","V042037R","factor","factor","0. NA","0. NA","",""
"V042037R","V042037R","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037R","V042037R","factor","factor","5. Not coded","5. Not coded","",""
"V042037R","V042037R","factor","factor",".",".","",""
"V042037S","V042037S","factor","factor","0. NA","0. NA","",""
"V042037S","V042037S","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037S","V042037S","factor","factor","5. Not coded","5. Not coded","",""
"V042037S","V042037S","factor","factor",".",".","",""
"V042037T","V042037T","factor","factor","0. NA","0. NA","",""
"V042037T","V042037T","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037T","V042037T","factor","factor","5. Not coded","5. Not coded","",""
"V042037T","V042037T","factor","factor",".",".","",""
"V042037U","V042037U","factor","factor","0. NA","0. NA","",""
"V042037U","V042037U","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037U","V042037U","factor","factor","5. Not coded","5. Not coded","",""
"V042037U","V042037U","factor","factor",".",".","",""
"V042037V","V042037V","factor","factor","0. NA","0. NA","",""
"V042037V","V042037V","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037V","V042037V","factor","factor","5. Not coded","5. Not coded","",""
"V042037V","V042037V","factor","factor",".",".","",""
"V042037W","V042037W","factor","factor","0. NA","0. NA","",""
"V042037W","V042037W","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037W","V042037W","factor","factor","5. Not coded","5. Not coded","",""
"V042037W","V042037W","factor","factor",".",".","",""
"V042037Y","V042037Y","factor","factor","0. NA","0. NA","",""
"V042037Y","V042037Y","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042037Y","V042037Y","factor","factor","5. Not coded","5. Not coded","",""
"V042037Y","V042037Y","factor","factor",".",".","",""
"V042038","V042038","factor","factor","0. Respondent did not initially refuse","0. Respondent did not initially refuse","",""
"V042038","V042038","factor","factor","1. Respondent initial refusal","1. Respondent initial refusal","",""
"V042038","V042038","factor","factor",".",".","",""
"V042039","V042039","factor","factor","0. Informant did not initially refuse","0. Informant did not initially refuse","",""
"V042039","V042039","factor","factor","1. Informant initial refusal","1. Informant initial refusal","",""
"V042039","V042039","factor","factor",".",".","",""
"V042040","V042040","factor","factor","0. NA","0. NA","",""
"V042040","V042040","factor","factor","1. Mobile home","1. Mobile home","",""
"V042040","V042040","factor","factor","2. Detached single family","2. Detached single family","",""
"V042040","V042040","factor","factor","3. Multi-family","3. Multi-family","",""
"V042040","V042040","factor","factor","4. Apartment house","4. Apartment house","",""
"V042040","V042040","factor","factor","5. Condo complex","5. Condo complex","",""
"V042040","V042040","factor","factor","7. Other {SPECIFY}","7. Other {SPECIFY}","",""
"V042040","V042040","factor","factor",".",".","",""
"V042041","V042041","factor","factor","0. NA","0. NA","",""
"V042041","V042041","factor","factor","1. Single family home","1. Single family home","",""
"V042041","V042041","factor","factor","2. Structure with 2 to 9 units","2. Structure with 2 to 9 units","",""
"V042041","V042041","factor","factor","3. Structure with 10 to 49 units","3. Structure with 10 to 49 units","",""
"V042041","V042041","factor","factor","4. Structure with 50 or more units","4. Structure with 50 or more units","",""
"V042041","V042041","factor","factor","7. Other {SPECIFY}","7. Other {SPECIFY}","",""
"V042041","V042041","factor","factor",".",".","",""
"V042042","V042042","factor","factor","0. NA","0. NA","",""
"V042042","V042042","factor","factor","1. Entirely residential","1. Entirely residential","",""
"V042042","V042042","factor","factor","2. Primarily residential with some commercial or other","2. Primarily residential with some commercial or other","",""
"V042042","V042042","factor","factor","3. Primarily commercial or other non-residential","3. Primarily commercial or other non-residential","",""
"V042042","V042042","factor","factor",".",".","",""
"V042043","V042043","factor","factor","0. NA","0. NA","",""
"V042043","V042043","factor","factor","1. Rural area","1. Rural area","",""
"V042043","V042043","factor","factor","2. Small town","2. Small town","",""
"V042043","V042043","factor","factor","3. Suburb","3. Suburb","",""
"V042043","V042043","factor","factor","4. Large city","4. Large city","",""
"V042043","V042043","factor","factor","5. Inner city","5. Inner city","",""
"V042043","V042043","factor","factor",".",".","",""
"V042044","V042044","factor","factor","0. NA","0. NA","",""
"V042044","V042044","factor","factor","1. Yes {SPECIFY}","1. Yes {SPECIFY}","",""
"V042044","V042044","factor","factor","5. No","5. No","",""
"V042044","V042044","factor","factor",".",".","",""
"V042044A","V042044A","factor","factor","0. NA","0. NA","",""
"V042044A","V042044A","factor","factor","1. Democratic Presidential candidate","1. Democratic Presidential candidate","",""
"V042044A","V042044A","factor","factor","2. Republican Presidential candidate","2. Republican Presidential candidate","",""
"V042044A","V042044A","factor","factor","3. Congressional candidate","3. Congressional candidate","",""
"V042044A","V042044A","factor","factor","4. Candidate for governor","4. Candidate for governor","",""
"V042044A","V042044A","factor","factor","5. 1 or more local candidates","5. 1 or more local candidates","",""
"V042044A","V042044A","factor","factor","7. Other non-presidential candidate, NA what level","7. Other non-presidential candidate, NA what level","",""
"V042044A","V042044A","factor","factor",".",".","",""
"V042044B","V042044B","factor","factor","1. Democratic Presidential candidate","1. Democratic Presidential candidate","",""
"V042044B","V042044B","factor","factor","2. Republican Presidential candidate","2. Republican Presidential candidate","",""
"V042044B","V042044B","factor","factor","3. Congressional candidate","3. Congressional candidate","",""
"V042044B","V042044B","factor","factor","4. Candidate for governor","4. Candidate for governor","",""
"V042044B","V042044B","factor","factor","5. 1 or more local candidates","5. 1 or more local candidates","",""
"V042044B","V042044B","factor","factor","7. Other non-presidential candidate, NA what level","7. Other non-presidential candidate, NA what level","",""
"V042044B","V042044B","factor","factor",".",".","",""
"V042045X","V042045X","factor","factor","0. None of the specified impediments coded at any call and","0. None of the specified impediments coded at any call and","",""
"V042045X","V042045X","factor","factor","1. 1 or more specified impediments coded","1. 1 or more specified impediments coded","",""
"V042045X","V042045X","factor","factor","9. NA","9. NA","",""
"V042045X","V042045X","factor","factor",".",".","",""
"V042045A","V042045A","factor","factor","0. NA","0. NA","",""
"V042045A","V042045A","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042045A","V042045A","factor","factor","5. Not coded","5. Not coded","",""
"V042045A","V042045A","factor","factor",".",".","",""
"V042045B","V042045B","factor","factor","0. NA","0. NA","",""
"V042045B","V042045B","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042045B","V042045B","factor","factor","5. Not coded","5. Not coded","",""
"V042045B","V042045B","factor","factor",".",".","",""
"V042045C","V042045C","factor","factor","0. NA","0. NA","",""
"V042045C","V042045C","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042045C","V042045C","factor","factor","5. Not coded","5. Not coded","",""
"V042045C","V042045C","factor","factor",".",".","",""
"V042045D","V042045D","factor","factor","0. NA","0. NA","",""
"V042045D","V042045D","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042045D","V042045D","factor","factor","5. Not coded","5. Not coded","",""
"V042045D","V042045D","factor","factor",".",".","",""
"V042046X","V042046X","factor","factor","0. None of the specified security measures coded at any call","0. None of the specified security measures coded at any call","",""
"V042046X","V042046X","factor","factor","1. 1 or more specified impediments coded","1. 1 or more specified impediments coded","",""
"V042046X","V042046X","factor","factor","9. NA","9. NA","",""
"V042046X","V042046X","factor","factor",".",".","",""
"V042046A","V042046A","factor","factor","0. NA","0. NA","",""
"V042046A","V042046A","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042046A","V042046A","factor","factor","5. Not coded","5. Not coded","",""
"V042046A","V042046A","factor","factor",".",".","",""
"V042046B","V042046B","factor","factor","0. NA","0. NA","",""
"V042046B","V042046B","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042046B","V042046B","factor","factor","5. Not coded","5. Not coded","",""
"V042046B","V042046B","factor","factor",".",".","",""
"V042046C","V042046C","factor","factor","0. NA","0. NA","",""
"V042046C","V042046C","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042046C","V042046C","factor","factor","5. Not coded","5. Not coded","",""
"V042046C","V042046C","factor","factor",".",".","",""
"V042046D","V042046D","factor","factor","0. NA","0. NA","",""
"V042046D","V042046D","factor","factor","1. Coded at 1 or more calls","1. Coded at 1 or more calls","",""
"V042046D","V042046D","factor","factor","5. Not coded","5. Not coded","",""
"V042046D","V042046D","factor","factor",".",".","",""
